"comp_id","Sector","Industry"
"comp_9919","Consumer Cyclical","Apparel Manufacturing"
"comp_654","Healthcare","Biotechnology"
"comp_5429","Real Estate","REIT - Residential"
"comp_7849","Industrials","Staffing & Outsourcing Services"
"comp_5173","Healthcare","Drug Manufacturers - Specialty & Generic"
"comp_8493","Basic Materials","Industrial Metals & Minerals"
"comp_6388","Basic Materials","Gold"
"comp_5822","Utilities","Utilities - Independent Power Producers"
"comp_12582","Consumer Cyclical","Packaging & Containers"
"comp_9348","Industrials","Business Services"
"comp_5824","Technology","Information Technology Services"
"comp_6862","Industrials","Diversified Industrials"
"comp_3051","Consumer Cyclical","Footwear & Accessories"
"comp_1386","Consumer Cyclical","Textile Manufacturing"
"comp_9268","Basic Materials","Agricultural Inputs"
"comp_12868","Industrials","Airports & Air Services"
"comp_1663","Industrials","Engineering & Construction"
"comp_6586","Basic Materials","Aluminum"
"comp_10674","Basic Materials","Steel"
"comp_8312","Basic Materials","Chemicals"
"comp_1458","Healthcare","Medical Devices"
"comp_12909","Technology","Information Technology Services"
"comp_1299","Consumer Defensive","Education & Training Services"
"comp_3390","Basic Materials","Steel"
"comp_8082","Consumer Cyclical","Packaging & Containers"
"comp_2394","Industrials","Engineering & Construction"
"comp_11098","Industrials","Diversified Industrials"
"comp_1706","Basic Materials","Building Materials"
"comp_2171","Consumer Defensive","Packaged Foods"
"comp_9474","Energy","Oil & Gas Drilling"
"comp_8200","Utilities","Utilities - Regulated Electric"
"comp_3034","Consumer Defensive","Beverages - Wineries & Distilleries"
"comp_13333","Financial Services","Insurance - Property & Casualty"
"comp_2570","Consumer Cyclical","Rubber & Plastics"
"comp_6198","Industrials","Business Services"
"comp_9485","Basic Materials","Building Materials"
"comp_7124","Consumer Cyclical","Department Stores"
"comp_270","Technology","Electronic Gaming & Multimedia"
"comp_13060","Consumer Cyclical","Textile Manufacturing"
"comp_5466","Financial Services","Asset Management"
"comp_11025","Real Estate","REIT - Industrial"
"comp_3444","Consumer Defensive","Grocery Stores"
"comp_1228","Consumer Defensive","Beverages - Soft Drinks"
"comp_1239","Technology","Software - Application"
"comp_832","Consumer Cyclical","Restaurants"
"comp_1250","Industrials","Engineering & Construction"
"comp_1377","Utilities","Utilities - Independent Power Producers"
"comp_12467","Real Estate","Real Estate Services"
"comp_3564","Healthcare","Medical Distribution"
"comp_12474","Utilities","Utilities - Regulated Water"
"comp_3741","Consumer Cyclical","Textile Manufacturing"
"comp_1376","Basic Materials","Coal"
"comp_7192","Consumer Cyclical","Apparel Manufacturing"
"comp_10392","Healthcare","Biotechnology"
"comp_11063","Consumer Cyclical","Broadcasting - TV"
"comp_1385","Consumer Cyclical","Footwear & Accessories"
"comp_3151","Technology","Contract Manufacturers"
"comp_244","Real Estate","Real Estate Services"
"comp_251","Basic Materials","Coal"
"comp_5563","Industrials","Engineering & Construction"
"comp_1430","Industrials","Diversified Industrials"
"comp_13422","Industrials","Diversified Industrials"
"comp_5731","Industrials","Aerospace & Defense"
"comp_2715","Technology","Software - Application"
"comp_1110","Basic Materials","Chemicals"
"comp_1486","Financial Services","Insurance - Diversified"
"comp_1508","Industrials","Airports & Air Services"
"comp_2025","Real Estate","Real Estate Services"
"comp_10159","Industrials","Airlines"
"comp_11179","Basic Materials","Building Materials"
"comp_3581","Financial Services","Insurance - Diversified"
"comp_3138","Financial Services","Banks - Regional - Europe"
"comp_3889","Financial Services","Banks - Regional - Europe"
"comp_10451","Communication Services","Telecom Services"
"comp_1194","Industrials","Diversified Industrials"
"comp_1555","Financial Services","Asset Management"
"comp_7547","Basic Materials","Chemicals"
"comp_1419","Financial Services","Credit Services"
"comp_13457","Financial Services","Capital Markets"
"comp_10755","Consumer Cyclical","Footwear & Accessories"
"comp_687","Real Estate","Real Estate - General"
"comp_5735","Utilities","Utilities - Diversified"
"comp_1787","Basic Materials","Steel"
"comp_8546","Healthcare","Medical Care"
"comp_3161","Financial Services","Banks - Regional - Latin America"
"comp_5337","Energy","Oil & Gas Refining & Marketing"
"comp_374","Financial Services","Insurance - Life"
"comp_12699","Real Estate","Real Estate - General"
"comp_3812","Industrials","Engineering & Construction"
"comp_2764","Technology","Software - Application"
"comp_1680","Consumer Defensive","Household & Personal Products"
"comp_1371","Industrials","Airlines"
"comp_1713","Industrials","Airlines"
"comp_7798","Industrials","Diversified Industrials"
"comp_4039","Industrials","Airlines"
"comp_10095","Technology","Electronic Components"
"comp_10815","Healthcare","Long-Term Care Facilities"
"comp_10634","Technology","Computer Systems"
"comp_11934","Financial Services","Specialty Finance"
"comp_304","Industrials","Rental & Leasing Services"
"comp_1755","Consumer Cyclical","Restaurants"
"comp_8234","Technology","Software - Infrastructure"
"comp_12296","Technology","Semiconductor Equipment & Materials"
"comp_1795","Real Estate","REIT - Diversified"
"comp_9922","Financial Services","Asset Management"
"comp_12932","Consumer Defensive","Household & Personal Products"
"comp_11164","Consumer Cyclical","Publishing"
"comp_1704","Basic Materials","Agricultural Inputs"
"comp_10567","Industrials","Diversified Industrials"
"comp_5167","Basic Materials","Industrial Metals & Minerals"
"comp_6136","Consumer Cyclical","Auto Manufacturers"
"comp_1793","Basic Materials","Chemicals"
"comp_1802","Basic Materials","Specialty Chemicals"
"comp_9345","Real Estate","Real Estate - General"
"comp_10532","Utilities","Utilities - Diversified"
"comp_3935","Industrials","Conglomerates"
"comp_4722","Financial Services","Credit Services"
"comp_3832","Financial Services","Banks - Regional - Latin America"
"comp_10936","Financial Services","Banks - Regional - Latin America"
"comp_3823","Financial Services","Banks - Regional - Africa"
"comp_4415","Technology","Software - Infrastructure"
"comp_1816","Industrials","Business Services"
"comp_9213","Industrials","Diversified Industrials"
"comp_2435","Real Estate","Real Estate - General"
"comp_11785","Consumer Cyclical","Department Stores"
"comp_1873","Healthcare","Drug Manufacturers - Specialty & Generic"
"comp_3575","Consumer Cyclical","Leisure"
"comp_1887","Basic Materials","Building Materials"
"comp_2751","Consumer Defensive","Farm Products"
"comp_11146","Healthcare","Biotechnology"
"comp_5131","Technology","Electronics Distribution"
"comp_3012","Healthcare","Medical Devices"
"comp_3481","Financial Services","Capital Markets"
"comp_2913","Basic Materials","Building Materials"
"comp_6672","Consumer Cyclical","Leisure"
"comp_12432","Consumer Cyclical","Broadcasting - TV"
"comp_12061","Communication Services","Telecom Services"
"comp_8008","Consumer Cyclical","Textile Manufacturing"
"comp_6234","Healthcare","Biotechnology"
"comp_12555","Healthcare","Biotechnology"
"comp_474","Consumer Cyclical","Home Furnishings & Fixtures"
"comp_8678","Real Estate","Real Estate - General"
"comp_42","Real Estate","Real Estate - General"
"comp_1632","Basic Materials","Building Materials"
"comp_5859","Financial Services","Asset Management"
"comp_1955","Financial Services","Specialty Finance"
"comp_10232","Energy","Oil & Gas Equipment & Services"
"comp_10543","Energy","Oil & Gas E&P"
"comp_13444","Consumer Cyclical","Specialty Retail"
"comp_13612","Consumer Defensive","Packaged Foods"
"comp_11669","Consumer Cyclical","Media - Diversified"
"comp_6041","Consumer Cyclical","Home Furnishings & Fixtures"
"comp_3904","Technology","Software - Application"
"comp_8806","Financial Services","Asset Management"
"comp_11345","Financial Services","Insurance - Life"
"comp_11199","Communication Services","Telecom Services"
"comp_2911","Consumer Cyclical","Resorts & Casinos"
"comp_11260","Consumer Defensive","Pharmaceutical Retailers"
"comp_9494","Basic Materials","Chemicals"
"comp_12672","Basic Materials","Paper & Paper Products"
"comp_5367","Financial Services","Banks - Regional - Europe"
"comp_7264","Technology","Semiconductors"
"comp_13206","Communication Services","Pay TV"
"comp_4015","Technology","Information Technology Services"
"comp_12830","Financial Services","Capital Markets"
"comp_12597","Financial Services","Asset Management"
"comp_9675","Utilities","Utilities - Regulated Electric"
"comp_7828","Basic Materials","Steel"
"comp_10653","Financial Services","Banks - Regional - Europe"
"comp_11633","Technology","Semiconductors"
"comp_3615","Real Estate","Real Estate Services"
"comp_12018","Financial Services","Asset Management"
"comp_8396","Consumer Defensive","Confectioners"
"comp_2092","Consumer Cyclical","Textile Manufacturing"
"comp_2681","Industrial Goods","General Contractors"
"comp_11844","Basic Materials","Industrial Metals & Minerals"
"comp_9220","Basic Materials","Building Materials"
"comp_6305","Consumer Defensive","Packaged Foods"
"comp_8106","Financial Services","Asset Management"
"comp_3298","Consumer Defensive","Household & Personal Products"
"comp_7640","Consumer Defensive","Education & Training Services"
"comp_1912","Real Estate","Real Estate Services"
"comp_5566","Industrials","Engineering & Construction"
"comp_2477","Real Estate","Real Estate Services"
"comp_2731","Basic Materials","Gold"
"comp_3431","Real Estate","Real Estate Services"
"comp_13336","Basic Materials","Industrial Metals & Minerals"
"comp_2229","Basic Materials","Building Materials"
"comp_7371","Financial Services","Banks - Global"
"comp_7951","Industrials","Airports & Air Services"
"comp_7056","Technology","Solar"
"comp_3890","Technology","Consumer Electronics"
"comp_6990","Basic Materials","Coal"
"comp_2268","Industrials","Engineering & Construction"
"comp_5688","Industrials","Metal Fabrication"
"comp_10228","Real Estate","Real Estate Services"
"comp_2223","Industrials","Engineering & Construction"
"comp_6571","Basic Materials","Steel"
"comp_3640","Industrials","Business Services"
"comp_3897","Basic Materials","Building Materials"
"comp_8044","Consumer Cyclical","Textile Manufacturing"
"comp_5485","Basic Materials","Building Materials"
"comp_4283","Industrials","Metal Fabrication"
"comp_3077","Basic Materials","Building Materials"
"comp_2422","Healthcare","Diagnostics & Research"
"comp_2261","Real Estate","Real Estate Services"
"comp_9466","Real Estate","REIT - Diversified"
"comp_8114","Healthcare","Drug Manufacturers - Specialty & Generic"
"comp_6256","Financial","REIT - Diversified"
"comp_3448","Financial Services","Asset Management"
"comp_9822","Industrials","Engineering & Construction"
"comp_2210","Financial Services","Banks - Global"
"comp_983","Consumer Cyclical","Specialty Retail"
"comp_706","Real Estate","Real Estate - General"
"comp_2304","Technology","Electronic Components"
"comp_7861","Consumer Cyclical","Textile Manufacturing"
"comp_12701","Industrials","Industrial Distribution"
"comp_2333","Technology","Electronic Components"
"comp_2350","Consumer Cyclical","Rubber & Plastics"
"comp_7118","Real Estate","Real Estate - General"
"comp_11130","Industrials","Shipping & Ports"
"comp_2367","Consumer Defensive","Education & Training Services"
"comp_2379","Real Estate","Real Estate - General"
"comp_4013","Industrials","Conglomerates"
"comp_315","Consumer Cyclical","Restaurants"
"comp_2945","Real Estate","Real Estate Services"
"comp_2411","Financial Services","Banks - Regional - Europe"
"comp_4588","Technology","Information Technology Services"
"comp_1743","Consumer Cyclical","Leisure"
"comp_12583","Industrials","Staffing & Outsourcing Services"
"comp_9053","Industrials","Business Services"
"comp_13323","Industrials","Diversified Industrials"
"comp_2446","Energy","Oil & Gas E&P"
"comp_1664","Consumer Cyclical","Lodging"
"comp_8634","Consumer Cyclical","Specialty Retail"
"comp_2459","Basic Materials","Agricultural Inputs"
"comp_2595","Real Estate","Real Estate - General"
"comp_3717","Technology","Information Technology Services"
"comp_8879","Financial Services","Capital Markets"
"comp_1568","Basic Materials","Industrial Metals & Minerals"
"comp_9390","Industrials","Railroads"
"comp_3639","Consumer Cyclical","Home Improvement Stores"
"comp_1222","Real Estate","Real Estate Services"
"comp_12910","Financial Services","Insurance - Diversified"
"comp_9061","Financial Services","Asset Management"
"comp_7406","Financial Services","Asset Management"
"comp_2501","Industrials","Infrastructure Operations"
"comp_2504","Industrials","Engineering & Construction"
"comp_10147","Consumer Cyclical","Auto Parts"
"comp_1500","Industrials","Infrastructure Operations"
"comp_2513","Consumer Cyclical","Lodging"
"comp_1352","Basic Materials","Chemicals"
"comp_12606","Consumer Cyclical","Lodging"
"comp_2530","Basic Materials","Chemicals"
"comp_2536","Financial Services","Asset Management"
"comp_131","Utilities","Utilities - Regulated Gas"
"comp_11956","Technology","Health Information Services"
"comp_3070","Technology","Scientific & Technical Instruments"
"comp_12921","Healthcare","Drug Manufacturers - Major"
"comp_2573","Industrials","Engineering & Construction"
"comp_13165","Consumer Defensive","Packaged Foods"
"comp_2370","Communication Services","Pay TV"
"comp_495","Basic Materials","Building Materials"
"comp_2583","Basic Materials","Specialty Chemicals"
"comp_7598","Technology","Consumer Electronics"
"comp_2345","Healthcare","Drug Manufacturers - Specialty & Generic"
"comp_7581","Consumer Defensive","Farm Products"
"comp_2617","Consumer Defensive","Farm Products"
"comp_2552","Technology","Computer Systems"
"comp_2630","Technology","Communication Equipment"
"comp_2629","Consumer Cyclical","Rubber & Plastics"
"comp_8424","Technology","Scientific & Technical Instruments"
"comp_9927","Real Estate","REIT - Residential"
