"sec_id","comp_id"
"sec_8565","comp_5829"
"sec_18209","comp_11978"
"sec_17852","comp_11978"
"sec_10085","comp_6866"
"sec_14746","comp_9979"
"sec_17313","comp_10167"
"sec_17312","comp_10167"
"sec_15005","comp_10167"
"sec_13674","comp_9310"
"sec_15358","comp_7771"
"sec_15361","comp_7771"
"sec_15468","comp_7771"
"sec_15469","comp_7771"
"sec_11423","comp_7771"
"sec_9612","comp_6549"
"sec_11620","comp_7923"
"sec_5190","comp_3565"
"sec_12318","comp_8377"
"sec_4730","comp_3265"
"sec_2474","comp_1872"
"sec_17422","comp_11087"
"sec_16498","comp_11087"
"sec_17589","comp_11810"
"sec_10008","comp_6812"
"sec_13587","comp_9257"
"sec_7494","comp_5108"
"sec_8773","comp_5986"
"sec_723","comp_622"
"sec_13105","comp_622"
"sec_16916","comp_86"
"sec_96","comp_86"
"sec_10518","comp_86"
"sec_236","comp_209"
"sec_6603","comp_4458"
"sec_15297","comp_10358"
"sec_10577","comp_7188"
"sec_4107","comp_2877"
"sec_305","comp_151"
"sec_164","comp_151"
"sec_4391","comp_3057"
"sec_18117","comp_12153"
"sec_18118","comp_12153"
"sec_18119","comp_12153"
"sec_19207","comp_823"
"sec_946","comp_823"
"sec_10401","comp_7074"
"sec_2604","comp_1965"
"sec_4744","comp_737"
"sec_852","comp_737"
"sec_16862","comp_4598"
"sec_6792","comp_4598"
"sec_4040","comp_2823"
"sec_4022","comp_2823"
"sec_2626","comp_1981"
"sec_13900","comp_9449"
"sec_12039","comp_8189"
"sec_12189","comp_8288"
"sec_8770","comp_5983"
"sec_4198","comp_2914"
"sec_4174","comp_2914"
"sec_9595","comp_6539"
"sec_13100","comp_8959"
"sec_6452","comp_4357"
"sec_1946","comp_1556"
"sec_1948","comp_1556"
"sec_7817","comp_5314"
"sec_7818","comp_5314"
"sec_12745","comp_8693"
"sec_2189","comp_1262"
"sec_3900","comp_1262"
"sec_1523","comp_1262"
"sec_6316","comp_4249"
"sec_10644","comp_4249"
"sec_1496","comp_1245"
"sec_3271","comp_2378"
"sec_4196","comp_2378"
"sec_6767","comp_4581"
"sec_3373","comp_2442"
"sec_10305","comp_7017"
"sec_19180","comp_12841"
"sec_7425","comp_5062"
"sec_18213","comp_6320"
"sec_9283","comp_6320"
"sec_255","comp_226"
"sec_115","comp_105"
"sec_139","comp_127"
"sec_286","comp_252"
"sec_285","comp_252"
"sec_256","comp_227"
"sec_53","comp_48"
"sec_201","comp_48"
"sec_12238","comp_48"
"sec_12051","comp_48"
"sec_198","comp_179"
"sec_17630","comp_11837"
"sec_5140","comp_3532"
"sec_649","comp_561"
"sec_16585","comp_342"
"sec_399","comp_342"
"sec_18880","comp_4969"
"sec_7302","comp_4969"
"sec_12127","comp_8254"
"sec_20662","comp_13602"
"sec_20663","comp_13602"
"sec_13548","comp_9229"
"sec_7636","comp_5203"
"sec_13831","comp_339"
"sec_13829","comp_339"
"sec_14073","comp_339"
"sec_14075","comp_339"
"sec_396","comp_339"
"sec_14072","comp_339"
"sec_8542","comp_5816"
"sec_250","comp_221"
"sec_9529","comp_221"
"sec_464","comp_392"
"sec_10499","comp_6888"
"sec_10498","comp_6888"
"sec_10127","comp_6888"
"sec_6118","comp_4099"
"sec_13422","comp_9151"
"sec_14972","comp_10141"
"sec_14996","comp_10141"
"sec_14992","comp_10141"
"sec_4725","comp_3262"
"sec_12151","comp_8229"
"sec_12153","comp_8229"
"sec_12154","comp_8229"
"sec_12150","comp_8229"
"sec_12152","comp_8229"
"sec_12094","comp_8229"
"sec_104","comp_94"
"sec_7057","comp_4799"
"sec_11555","comp_7875"
"sec_368","comp_311"
"sec_12203","comp_311"
"sec_12070","comp_311"
"sec_9011","comp_5915"
"sec_8675","comp_5915"
"sec_9010","comp_5915"
"sec_15963","comp_10754"
"sec_6650","comp_4497"
"sec_16683","comp_11212"
"sec_16743","comp_11212"
"sec_9509","comp_6472"
"sec_17821","comp_11262"
"sec_16762","comp_11262"
"sec_9624","comp_6424"
"sec_9425","comp_6424"
"sec_9623","comp_6424"
"sec_4471","comp_3106"
"sec_4494","comp_3106"
"sec_14518","comp_9836"
"sec_11249","comp_7667"
"sec_11248","comp_7667"
"sec_9756","comp_6640"
"sec_14451","comp_9788"
"sec_12066","comp_5144"
"sec_7556","comp_5144"
"sec_12067","comp_5144"
"sec_7555","comp_5144"
"sec_475","comp_402"
"sec_15633","comp_272"
"sec_17015","comp_272"
"sec_315","comp_272"
"sec_20327","comp_6878"
"sec_10110","comp_6878"
"sec_16084","comp_10836"
"sec_304","comp_265"
"sec_12166","comp_265"
"sec_8420","comp_5450"
"sec_8013","comp_5450"
"sec_16853","comp_11329"
"sec_11219","comp_7653"
"sec_11220","comp_7653"
"sec_11327","comp_7653"
"sec_11326","comp_7653"
"sec_11221","comp_7653"
"sec_10276","comp_7000"
"sec_10277","comp_7000"
"sec_12603","comp_8589"
"sec_12602","comp_8589"
"sec_18410","comp_12329"
"sec_18401","comp_12329"
"sec_12425","comp_8449"
"sec_10867","comp_7403"
"sec_13411","comp_2968"
"sec_4268","comp_2968"
"sec_13400","comp_2968"
"sec_8200","comp_5584"
"sec_2281","comp_1736"
"sec_1560","comp_1287"
"sec_2631","comp_1985"
"sec_9523","comp_6481"
"sec_249","comp_220"
"sec_1971","comp_1567"
"sec_17420","comp_1567"
"sec_1360","comp_1157"
"sec_1359","comp_1157"
"sec_13467","comp_9179"
"sec_4776","comp_3301"
"sec_67","comp_61"
"sec_1751","comp_1414"
"sec_1750","comp_1414"
"sec_17674","comp_11866"
"sec_17673","comp_11866"
"sec_11903","comp_8096"
"sec_16605","comp_11156"
"sec_7711","comp_5253"
"sec_14846","comp_10049"
"sec_12260","comp_8272"
"sec_12161","comp_8272"
"sec_107","comp_97"
"sec_726","comp_625"
"sec_3309","comp_2400"
"sec_3895","comp_2400"
"sec_3308","comp_2400"
"sec_10454","comp_7113"
"sec_4288","comp_2986"
"sec_11651","comp_7945"
"sec_20480","comp_13519"
"sec_13297","comp_9072"
"sec_16457","comp_11058"
"sec_12341","comp_8391"
"sec_13294","comp_9067"
"sec_13287","comp_9067"
"sec_6147","comp_4125"
"sec_20163","comp_4125"
"sec_20419","comp_13492"
"sec_16727","comp_11239"
"sec_11936","comp_8122"
"sec_20749","comp_13642"
"sec_8654","comp_5900"
"sec_17498","comp_11753"
"sec_13880","comp_9436"
"sec_14741","comp_9975"
"sec_11063","comp_7551"
"sec_3349","comp_2426"
"sec_2417","comp_1825"
"sec_652","comp_563"
"sec_19371","comp_563"
"sec_11784","comp_7938"
"sec_11638","comp_7938"
"sec_11639","comp_7938"
"sec_11782","comp_7938"
"sec_11783","comp_7938"
"sec_11794","comp_8030"
"sec_9100","comp_6205"
"sec_20460","comp_13511"
"sec_20458","comp_13511"
"sec_20461","comp_13511"
"sec_20459","comp_13511"
"sec_494","comp_417"
"sec_10567","comp_7183"
"sec_13805","comp_9392"
"sec_13339","comp_8861"
"sec_12974","comp_8861"
"sec_1614","comp_1325"
"sec_7646","comp_5211"
"sec_12421","comp_8445"
"sec_455","comp_384"
"sec_7585","comp_5163"
"sec_13191","comp_9014"
"sec_17067","comp_11469"
"sec_11853","comp_8070"
"sec_1362","comp_1159"
"sec_1363","comp_1159"
"sec_12427","comp_8451"
"sec_2348","comp_1780"
"sec_7981","comp_5424"
"sec_3120","comp_2282"
"sec_3670","comp_2616"
"sec_8875","comp_2616"
"sec_14914","comp_9957"
"sec_14720","comp_9957"
"sec_14721","comp_9957"
"sec_15414","comp_10430"
"sec_12868","comp_8784"
"sec_15859","comp_10692"
"sec_9963","comp_6781"
"sec_17644","comp_11846"
"sec_337","comp_290"
"sec_435","comp_290"
"sec_19403","comp_12973"
"sec_16254","comp_10668"
"sec_15824","comp_10668"
"sec_15968","comp_10757"
"sec_6362","comp_4288"
"sec_4691","comp_3236"
"sec_17347","comp_11659"
"sec_18296","comp_12262"
"sec_15526","comp_10495"
"sec_6047","comp_4035"
"sec_4298","comp_2994"
"sec_8547","comp_5812"
"sec_8546","comp_5812"
"sec_8535","comp_5812"
"sec_8549","comp_5812"
"sec_6848","comp_4645"
"sec_8391","comp_5710"
"sec_9013","comp_6151"
"sec_3057","comp_2255"
"sec_20080","comp_13343"
"sec_3694","comp_2631"
"sec_3693","comp_2631"
"sec_492","comp_416"
"sec_7776","comp_5292"
"sec_20575","comp_13562"
"sec_20574","comp_13562"
"sec_10703","comp_7281"
"sec_14570","comp_9867"
"sec_14591","comp_9867"
"sec_14592","comp_9867"
"sec_14571","comp_9867"
"sec_2717","comp_2053"
"sec_14868","comp_10065"
"sec_6840","comp_4639"
"sec_7939","comp_5392"
"sec_7940","comp_5392"
"sec_12192","comp_8185"
"sec_12035","comp_8185"
"sec_20089","comp_13347"
"sec_18112","comp_12150"
"sec_11923","comp_8110"
"sec_12117","comp_5556"
"sec_8163","comp_5556"
"sec_2408","comp_1817"
"sec_12464","comp_8479"
"sec_12463","comp_8478"
"sec_12458","comp_8474"
"sec_10626","comp_7227"
"sec_10654","comp_7227"
"sec_17479","comp_11742"
"sec_17478","comp_11742"
"sec_8419","comp_5732"
"sec_14715","comp_9941"
"sec_14691","comp_9941"
"sec_14028","comp_9440"
"sec_13889","comp_9440"
"sec_1222","comp_1051"
"sec_15759","comp_10628"
"sec_15758","comp_10628"
"sec_9759","comp_6643"
"sec_10588","comp_7197"
"sec_3550","comp_2548"
"sec_8818","comp_6021"
"sec_10255","comp_6974"
"sec_10240","comp_6974"
"sec_10253","comp_6974"
"sec_10281","comp_6974"
"sec_15847","comp_10683"
"sec_15713","comp_10598"
"sec_15712","comp_10598"
"sec_12812","comp_751"
"sec_870","comp_751"
"sec_9634","comp_6566"
"sec_1146","comp_990"
"sec_8048","comp_5473"
"sec_20639","comp_5473"
"sec_20638","comp_5473"
"sec_20637","comp_5473"
"sec_13369","comp_9116"
"sec_12698","comp_8657"
"sec_1189","comp_1022"
"sec_11008","comp_7518"
"sec_17633","comp_4263"
"sec_17634","comp_4263"
"sec_17820","comp_4263"
"sec_6334","comp_4263"
"sec_756","comp_655"
"sec_12563","comp_655"
"sec_6024","comp_4021"
"sec_20198","comp_13393"
"sec_7799","comp_5308"
"sec_7801","comp_5308"
"sec_7802","comp_5308"
"sec_7803","comp_5308"
"sec_5679","comp_3856"
"sec_18542","comp_12421"
"sec_18544","comp_12421"
"sec_19992","comp_334"
"sec_19712","comp_334"
"sec_391","comp_334"
"sec_6633","comp_4481"
"sec_10762","comp_4481"
"sec_13578","comp_4481"
"sec_14065","comp_4481"
"sec_14787","comp_10009"
"sec_15396","comp_10009"
"sec_20626","comp_13589"
"sec_3558","comp_2551"
"sec_12360","comp_8404"
"sec_16233","comp_10930"
"sec_2693","comp_1044"
"sec_1215","comp_1044"
"sec_13854","comp_1763"
"sec_2323","comp_1763"
"sec_17300","comp_11622"
"sec_3027","comp_2235"
"sec_6011","comp_4016"
"sec_14762","comp_4016"
"sec_14761","comp_4016"
"sec_1772","comp_1100"
"sec_1275","comp_1100"
"sec_12918","comp_8825"
"sec_4013","comp_2816"
"sec_15987","comp_10764"
"sec_15980","comp_10764"
"sec_15982","comp_10764"
"sec_15981","comp_10764"
"sec_5002","comp_3447"
"sec_5003","comp_3447"
"sec_7301","comp_4968"
"sec_7300","comp_4968"
"sec_7303","comp_4968"
"sec_7386","comp_4968"
"sec_7460","comp_5069"
"sec_7433","comp_5069"
"sec_10717","comp_7292"
"sec_10794","comp_7347"
"sec_3365","comp_2436"
"sec_10711","comp_7287"
"sec_14666","comp_9925"
"sec_5391","comp_3688"
"sec_5402","comp_3688"
"sec_5401","comp_3688"
"sec_12553","comp_8548"
"sec_20581","comp_13565"
"sec_20580","comp_13565"
"sec_17656","comp_11857"
"sec_19837","comp_13216"
"sec_787","comp_683"
"sec_581","comp_499"
"sec_506","comp_427"
"sec_3219","comp_2342"
"sec_13041","comp_2342"
"sec_20393","comp_13477"
"sec_6773","comp_4584"
"sec_7283","comp_4956"
"sec_774","comp_497"
"sec_579","comp_497"
"sec_10801","comp_7350"
"sec_12727","comp_8679"
"sec_13197","comp_8679"
"sec_11474","comp_7812"
"sec_11469","comp_7812"
"sec_3616","comp_2588"
"sec_18895","comp_2588"
"sec_221","comp_196"
"sec_1028","comp_900"
"sec_1440","comp_1211"
"sec_11366","comp_7730"
"sec_12709","comp_8666"
"sec_2601","comp_1962"
"sec_16939","comp_11391"
"sec_16940","comp_11391"
"sec_16938","comp_11391"
"sec_19108","comp_12788"
"sec_5893","comp_3804"
"sec_5587","comp_3804"
"sec_15473","comp_10463"
"sec_11440","comp_7787"
"sec_11529","comp_7852"
"sec_10600","comp_7206"
"sec_10599","comp_7206"
"sec_19717","comp_13154"
"sec_19718","comp_13154"
"sec_16154","comp_10730"
"sec_15933","comp_10730"
"sec_540","comp_460"
"sec_13251","comp_9044"
"sec_15138","comp_10260"
"sec_1383","comp_1171"
"sec_1382","comp_1171"
"sec_6721","comp_4548"
"sec_3702","comp_2636"
"sec_7217","comp_4908"
"sec_11826","comp_8054"
"sec_11827","comp_8054"
"sec_8289","comp_5617"
"sec_8243","comp_5617"
"sec_230","comp_203"
"sec_18882","comp_12636"
"sec_134","comp_122"
"sec_933","comp_122"
"sec_20099","comp_122"
"sec_348","comp_298"
"sec_334","comp_287"
"sec_3613","comp_2586"
"sec_2340","comp_1774"
"sec_89","comp_79"
"sec_10231","comp_6967"
"sec_2089","comp_1626"
"sec_17837","comp_11966"
"sec_13090","comp_8954"
"sec_3476","comp_2510"
"sec_12500","comp_8511"
"sec_13138","comp_8511"
"sec_11095","comp_7573"
"sec_9090","comp_6197"
"sec_9989","comp_6801"
"sec_13383","comp_6614"
"sec_12706","comp_6614"
"sec_15836","comp_6614"
"sec_9720","comp_6614"
"sec_17476","comp_6614"
"sec_15443","comp_10449"
"sec_3055","comp_2253"
"sec_15282","comp_2253"
"sec_15290","comp_2253"
"sec_3128","comp_2253"
"sec_14760","comp_2253"
"sec_6386","comp_4306"
"sec_16753","comp_11255"
"sec_16752","comp_11255"
"sec_16789","comp_11255"
"sec_1567","comp_1292"
"sec_1566","comp_1292"
"sec_5255","comp_3611"
"sec_20455","comp_3611"
"sec_5256","comp_3611"
"sec_2376","comp_1796"
"sec_2375","comp_1796"
"sec_7477","comp_5097"
"sec_7716","comp_5097"
"sec_7804","comp_5097"
"sec_7714","comp_5097"
"sec_7715","comp_5097"
"sec_13027","comp_8902"
"sec_13024","comp_8900"
"sec_7131","comp_4853"
"sec_6692","comp_4526"
"sec_10118","comp_6882"
"sec_7318","comp_4978"
"sec_7793","comp_5304"
"sec_18757","comp_12560"
"sec_20586","comp_13567"
"sec_20585","comp_13567"
"sec_1881","comp_1503"
"sec_6944","comp_4236"
"sec_10946","comp_4236"
"sec_10932","comp_4236"
"sec_6945","comp_4236"
"sec_10947","comp_4236"
"sec_6299","comp_4236"
"sec_7060","comp_4801"
"sec_10655","comp_7246"
"sec_3229","comp_2348"
"sec_16893","comp_2348"
"sec_2554","comp_1935"
"sec_931","comp_809"
"sec_3987","comp_2798"
"sec_3441","comp_2490"
"sec_4495","comp_3124"
"sec_9266","comp_6311"
"sec_9265","comp_6311"
"sec_17653","comp_11854"
"sec_2412","comp_1820"
"sec_2438","comp_1841"
"sec_2525","comp_1911"
"sec_13109","comp_8964"
"sec_13108","comp_8964"
"sec_1278","comp_1103"
"sec_1279","comp_1103"
"sec_12367","comp_8407"
"sec_12366","comp_8407"
"sec_12782","comp_8718"
"sec_17780","comp_11930"
"sec_17792","comp_11930"
"sec_17781","comp_11930"
"sec_17791","comp_11930"
"sec_9754","comp_6638"
"sec_13257","comp_9049"
"sec_13256","comp_9049"
"sec_2722","comp_2057"
"sec_9006","comp_6146"
"sec_8504","comp_5793"
"sec_1856","comp_1488"
"sec_3538","comp_2540"
"sec_12637","comp_8613"
"sec_17660","comp_11861"
"sec_14236","comp_9644"
"sec_5849","comp_3164"
"sec_5859","comp_3164"
"sec_4566","comp_3164"
"sec_1725","comp_1394"
"sec_15697","comp_10587"
"sec_18228","comp_12217"
"sec_13271","comp_9059"
"sec_13272","comp_9060"
"sec_6942","comp_4715"
"sec_13239","comp_9038"
"sec_1855","comp_1487"
"sec_13309","comp_9080"
"sec_316","comp_273"
"sec_17510","comp_11707"
"sec_17511","comp_11707"
"sec_17423","comp_11707"
"sec_3174","comp_2312"
"sec_3173","comp_2312"
"sec_11840","comp_8063"
"sec_15627","comp_10549"
"sec_15743","comp_10549"
"sec_3850","comp_2717"
"sec_15491","comp_2717"
"sec_8421","comp_5733"
"sec_20548","comp_5733"
"sec_11747","comp_7962"
"sec_11678","comp_7962"
"sec_3073","comp_2265"
"sec_1518","comp_1257"
"sec_822","comp_711"
"sec_13616","comp_711"
"sec_19507","comp_13035"
"sec_4634","comp_3201"
"sec_19145","comp_12814"
"sec_11857","comp_8073"
"sec_11887","comp_8073"
"sec_11703","comp_7976"
"sec_11702","comp_7976"
"sec_18529","comp_12415"
"sec_11596","comp_7904"
"sec_13416","comp_9148"
"sec_13417","comp_9148"
"sec_13987","comp_9501"
"sec_10630","comp_7230"
"sec_10631","comp_7230"
"sec_9014","comp_6152"
"sec_10989","comp_7502"
"sec_11195","comp_7639"
"sec_262","comp_233"
"sec_11406","comp_7759"
"sec_193","comp_174"
"sec_12233","comp_8322"
"sec_7119","comp_4844"
"sec_3485","comp_2514"
"sec_3486","comp_2514"
"sec_15994","comp_10771"
"sec_15807","comp_10654"
"sec_13413","comp_9146"
"sec_13414","comp_9146"
"sec_13980","comp_9123"
"sec_13378","comp_9123"
"sec_13440","comp_9123"
"sec_13586","comp_9256"
"sec_18301","comp_12267"
"sec_13458","comp_9174"
"sec_13461","comp_9176"
"sec_13460","comp_9176"
"sec_5902","comp_3966"
"sec_13442","comp_9162"
"sec_13441","comp_9162"
"sec_1403","comp_1187"
"sec_3772","comp_2680"
"sec_13531","comp_9216"
"sec_13493","comp_9195"
"sec_13508","comp_9195"
"sec_14535","comp_9847"
"sec_14536","comp_9847"
"sec_14534","comp_9847"
"sec_13260","comp_9052"
"sec_13824","comp_9400"
"sec_4292","comp_2989"
"sec_18309","comp_12224"
"sec_18238","comp_12224"
"sec_84","comp_74"
"sec_20384","comp_13473"
"sec_20385","comp_13473"
"sec_11245","comp_7665"
"sec_11243","comp_7665"
"sec_11244","comp_7665"
"sec_8158","comp_5553"
"sec_7946","comp_5396"
"sec_133","comp_121"
"sec_11443","comp_7789"
"sec_17282","comp_11608"
"sec_3236","comp_2353"
"sec_13774","comp_9372"
"sec_11685","comp_7966"
"sec_18052","comp_12113"
"sec_17691","comp_11874"
"sec_7497","comp_5110"
"sec_7496","comp_5110"
"sec_9544","comp_6498"
"sec_10145","comp_6902"
"sec_17757","comp_11915"
"sec_9772","comp_6651"
"sec_9891","comp_6651"
"sec_9890","comp_6651"
"sec_10158","comp_6913"
"sec_17650","comp_11851"
"sec_18408","comp_12334"
"sec_3397","comp_2460"
"sec_3396","comp_2460"
"sec_18670","comp_12495"
"sec_5787","comp_3488"
"sec_5063","comp_3488"
"sec_267","comp_237"
"sec_5185","comp_3560"
"sec_20377","comp_11226"
"sec_16705","comp_11226"
"sec_63","comp_57"
"sec_62","comp_57"
"sec_1306","comp_1127"
"sec_16310","comp_10975"
"sec_3403","comp_2464"
"sec_3573","comp_2561"
"sec_8911","comp_6098"
"sec_7469","comp_582"
"sec_675","comp_582"
"sec_6574","comp_28"
"sec_32","comp_28"
"sec_14121","comp_28"
"sec_591","comp_28"
"sec_13523","comp_28"
"sec_14093","comp_28"
"sec_6575","comp_28"
"sec_8584","comp_5844"
"sec_17742","comp_11907"
"sec_19591","comp_11907"
"sec_19611","comp_13094"
"sec_19927","comp_13094"
"sec_19928","comp_13094"
"sec_83","comp_73"
"sec_13655","comp_9299"
"sec_7548","comp_5140"
"sec_9846","comp_6700"
"sec_17720","comp_11895"
"sec_17721","comp_11895"
"sec_19855","comp_13229"
"sec_5647","comp_3837"
"sec_13679","comp_9312"
"sec_11204","comp_7642"
"sec_11202","comp_7642"
"sec_18519","comp_5118"
"sec_12717","comp_5118"
"sec_13230","comp_5118"
"sec_13231","comp_5118"
"sec_18518","comp_5118"
"sec_7510","comp_5118"
"sec_11992","comp_8154"
"sec_851","comp_736"
"sec_6098","comp_4084"
"sec_6681","comp_4409"
"sec_6525","comp_4409"
"sec_20060","comp_12740"
"sec_19038","comp_12740"
"sec_14278","comp_9671"
"sec_12805","comp_8739"
"sec_13696","comp_9324"
"sec_3975","comp_2791"
"sec_17982","comp_12071"
"sec_11189","comp_7635"
"sec_9931","comp_6758"
"sec_9932","comp_6758"
"sec_2352","comp_1783"
"sec_13927","comp_9431"
"sec_13866","comp_9431"
"sec_13701","comp_9329"
"sec_10507","comp_7145"
"sec_4057","comp_2842"
"sec_2294","comp_1745"
"sec_11832","comp_8057"
"sec_17807","comp_11947"
"sec_10782","comp_7337"
"sec_4617","comp_3188"
"sec_5881","comp_3958"
"sec_18709","comp_12525"
"sec_5253","comp_3609"
"sec_4826","comp_3337"
"sec_16428","comp_11040"
"sec_20251","comp_13409"
"sec_20250","comp_13409"
"sec_16438","comp_11048"
"sec_17406","comp_11048"
"sec_15574","comp_10517"
"sec_15662","comp_10517"
"sec_4812","comp_3327"
"sec_14690","comp_9940"
"sec_1191","comp_1024"
"sec_12373","comp_8412"
"sec_3147","comp_2299"
"sec_17836","comp_11965"
"sec_13484","comp_9188"
"sec_13280","comp_9062"
"sec_18710","comp_12526"
"sec_18921","comp_12526"
"sec_18917","comp_12526"
"sec_4941","comp_3410"
"sec_1008","comp_881"
"sec_18713","comp_12528"
"sec_3886","comp_2735"
"sec_7845","comp_805"
"sec_927","comp_805"
"sec_9286","comp_805"
"sec_4630","comp_3197"
"sec_1251","comp_1076"
"sec_16429","comp_11041"
"sec_11069","comp_7555"
"sec_4492","comp_3122"
"sec_14186","comp_9610"
"sec_5575","comp_3794"
"sec_16437","comp_11047"
"sec_4623","comp_3193"
"sec_1330","comp_1142"
"sec_1249","comp_1074"
"sec_4044","comp_2835"
"sec_5813","comp_3925"
"sec_16422","comp_6762"
"sec_9937","comp_6762"
"sec_4260","comp_2962"
"sec_4284","comp_2962"
"sec_4033","comp_2830"
"sec_15537","comp_10502"
"sec_16008","comp_10782"
"sec_6253","comp_323"
"sec_380","comp_323"
"sec_792","comp_688"
"sec_1541","comp_688"
"sec_1457","comp_688"
"sec_4331","comp_3010"
"sec_4333","comp_3010"
"sec_14940","comp_10115"
"sec_6063","comp_4051"
"sec_16415","comp_4051"
"sec_6284","comp_4221"
"sec_486","comp_412"
"sec_19522","comp_13044"
"sec_12026","comp_8179"
"sec_13823","comp_9399"
"sec_18928","comp_12669"
"sec_20635","comp_6060"
"sec_8867","comp_6060"
"sec_20636","comp_6060"
"sec_1016","comp_888"
"sec_705","comp_604"
"sec_16215","comp_10917"
"sec_16216","comp_10917"
"sec_717","comp_616"
"sec_6566","comp_4436"
"sec_1104","comp_962"
"sec_706","comp_605"
"sec_1141","comp_987"
"sec_586","comp_502"
"sec_815","comp_705"
"sec_10771","comp_7331"
"sec_19998","comp_13298"
"sec_17884","comp_12002"
"sec_4443","comp_3091"
"sec_14194","comp_9616"
"sec_14631","comp_9616"
"sec_538","comp_458"
"sec_9736","comp_6558"
"sec_9625","comp_6558"
"sec_9792","comp_6558"
"sec_19087","comp_12771"
"sec_647","comp_559"
"sec_3949","comp_2723"
"sec_3863","comp_2723"
"sec_9588","comp_6534"
"sec_2097","comp_1628"
"sec_458","comp_387"
"sec_16570","comp_11133"
"sec_6106","comp_4091"
"sec_784","comp_681"
"sec_431","comp_370"
"sec_13085","comp_8950"
"sec_729","comp_628"
"sec_953","comp_829"
"sec_17318","comp_11636"
"sec_356","comp_303"
"sec_699","comp_599"
"sec_730","comp_629"
"sec_12076","comp_8215"
"sec_18302","comp_12268"
"sec_9106","comp_6208"
"sec_11078","comp_6208"
"sec_4285","comp_2983"
"sec_735","comp_634"
"sec_3266","comp_2375"
"sec_418","comp_360"
"sec_5577","comp_3796"
"sec_17681","comp_11871"
"sec_17708","comp_11871"
"sec_970","comp_845"
"sec_2319","comp_1760"
"sec_656","comp_567"
"sec_10803","comp_7352"
"sec_10225","comp_6962"
"sec_11073","comp_7558"
"sec_20498","comp_13526"
"sec_771","comp_670"
"sec_681","comp_587"
"sec_20491","comp_13523"
"sec_20492","comp_13523"
"sec_459","comp_388"
"sec_470","comp_398"
"sec_733","comp_632"
"sec_17990","comp_178"
"sec_197","comp_178"
"sec_5930","comp_3982"
"sec_6887","comp_4672"
"sec_20257","comp_4672"
"sec_20433","comp_13498"
"sec_5909","comp_3971"
"sec_11921","comp_8108"
"sec_11774","comp_3673"
"sec_5362","comp_3673"
"sec_4924","comp_3402"
"sec_989","comp_863"
"sec_1022","comp_894"
"sec_541","comp_461"
"sec_1134","comp_982"
"sec_1118","comp_974"
"sec_549","comp_468"
"sec_199","comp_180"
"sec_4030","comp_2828"
"sec_896","comp_775"
"sec_10300","comp_775"
"sec_283","comp_250"
"sec_9018","comp_250"
"sec_6428","comp_4335"
"sec_9469","comp_4335"
"sec_6660","comp_4335"
"sec_20628","comp_13590"
"sec_20627","comp_13590"
"sec_9618","comp_6554"
"sec_5534","comp_3772"
"sec_892","comp_771"
"sec_1012","comp_884"
"sec_19272","comp_548"
"sec_636","comp_548"
"sec_19273","comp_548"
"sec_8623","comp_5874"
"sec_20167","comp_13380"
"sec_20224","comp_13380"
"sec_19249","comp_12885"
"sec_19250","comp_12885"
"sec_18886","comp_12639"
"sec_725","comp_624"
"sec_432","comp_371"
"sec_16747","comp_717"
"sec_830","comp_717"
"sec_704","comp_603"
"sec_694","comp_596"
"sec_17879","comp_11997"
"sec_6509","comp_4400"
"sec_17250","comp_4400"
"sec_17248","comp_4400"
"sec_20413","comp_13487"
"sec_9492","comp_6462"
"sec_10432","comp_4454"
"sec_6597","comp_4454"
"sec_14204","comp_9624"
"sec_710","comp_609"
"sec_718","comp_617"
"sec_713","comp_612"
"sec_728","comp_627"
"sec_19384","comp_12964"
"sec_5315","comp_3652"
"sec_20508","comp_247"
"sec_279","comp_247"
"sec_6528","comp_4040"
"sec_6529","comp_4040"
"sec_6052","comp_4040"
"sec_1305","comp_1126"
"sec_19555","comp_13059"
"sec_708","comp_607"
"sec_9940","comp_6764"
"sec_709","comp_608"
"sec_4679","comp_3225"
"sec_679","comp_585"
"sec_20335","comp_13451"
"sec_904","comp_782"
"sec_17907","comp_12014"
"sec_17666","comp_11864"
"sec_3335","comp_2418"
"sec_3336","comp_2418"
"sec_496","comp_324"
"sec_381","comp_324"
"sec_1264","comp_1089"
"sec_685","comp_590"
"sec_700","comp_600"
"sec_18892","comp_12645"
"sec_884","comp_763"
"sec_3875","comp_1101"
"sec_1276","comp_1101"
"sec_183","comp_167"
"sec_5985","comp_4007"
"sec_5989","comp_4007"
"sec_5990","comp_4007"
"sec_2656","comp_2004"
"sec_19568","comp_6296"
"sec_9242","comp_6296"
"sec_7128","comp_4851"
"sec_2246","comp_1714"
"sec_2245","comp_1714"
"sec_1918","comp_1531"
"sec_1919","comp_1531"
"sec_14195","comp_9617"
"sec_20521","comp_9617"
"sec_20425","comp_9617"
"sec_13911","comp_9457"
"sec_13517","comp_9206"
"sec_9227","comp_6288"
"sec_595","comp_509"
"sec_3124","comp_1708"
"sec_2234","comp_1708"
"sec_3125","comp_1708"
"sec_14171","comp_1708"
"sec_20391","comp_13476"
"sec_20390","comp_13476"
"sec_20519","comp_13491"
"sec_20418","comp_13491"
"sec_7885","comp_5356"
"sec_20125","comp_13362"
"sec_967","comp_842"
"sec_4919","comp_3399"
"sec_715","comp_614"
"sec_8783","comp_5994"
"sec_2128","comp_1649"
